Date,Close
9/4/2018,24.17
9/10/2018,21.5
9/11/2018,20.83
9/12/2018,23.33
9/13/2018,23.33
9/18/2018,20.83
9/20/2018,20.83
9/21/2018,21
10/1/2018,23.83
10/4/2018,23.33
10/8/2018,23.33
10/10/2018,21
10/12/2018,20.83
10/16/2018,21
10/17/2018,21
10/19/2018,21
10/23/2018,21
10/24/2018,21.67
10/25/2018,23.33
10/26/2018,23.33
10/29/2018,23.33
10/31/2018,21.17
11/1/2018,20.83
11/2/2018,23.33
11/6/2018,21
11/8/2018,21
11/9/2018,20.83
11/13/2018,20.83
11/19/2018,23.17
11/20/2018,23.17
11/21/2018,20.84
11/22/2018,20.83
11/23/2018,21
11/26/2018,23.17
12/11/2018,23
12/12/2018,23
12/13/2018,23
12/14/2018,23
12/17/2018,20.88
12/18/2018,23.33
1/3/2019,23
1/8/2019,22.5
1/11/2019,22.5
1/16/2019,20.83
1/17/2019,22.33
1/21/2019,20.31
1/22/2019,22.33
1/25/2019,22.33
1/28/2019,22.33
1/29/2019,22.33
1/31/2019,20
2/4/2019,20.12
2/5/2019,22.33
2/6/2019,22.39
2/7/2019,22.5
2/8/2019,22.37
2/14/2019,22.33
2/22/2019,20.85
2/26/2019,22.5
3/4/2019,22.33
3/12/2019,21.67
3/20/2019,21.67
3/21/2019,22.17
3/26/2019,20.85
3/28/2019,21.67
4/5/2019,21.67
4/10/2019,21.67
4/11/2019,21.67
4/12/2019,21.54
4/18/2019,21.67
4/24/2019,21.5
4/30/2019,21.5
5/3/2019,21.5
5/8/2019,21.5
5/13/2019,21.5
5/14/2019,21.5
5/15/2019,21.5
5/16/2019,21.5
5/22/2019,21.67
5/27/2019,21.1
5/28/2019,21.5
5/29/2019,21.5
5/30/2019,21.5
5/31/2019,21.5
6/5/2019,21.5
6/6/2019,21.37
6/7/2019,21.37
6/10/2019,21.5
6/11/2019,21.33
6/12/2019,21.33
6/13/2019,21.33
6/14/2019,21.5
6/17/2019,21.5
6/18/2019,21.5
6/19/2019,21.5
6/20/2019,21.5
6/24/2019,24.17
6/25/2019,21.67
6/27/2019,21.45
6/28/2019,21.45
7/1/2019,21.39
7/3/2019,21.3
7/8/2019,21.33
7/9/2019,20.03
7/11/2019,21.33
7/12/2019,21.33
7/15/2019,21.33
7/18/2019,21.33
7/19/2019,21.33
7/22/2019,21.33
7/23/2019,21.33
7/26/2019,21.33
7/30/2019,21.33
7/31/2019,21.33
8/2/2019,21.33
8/8/2019,21.33
8/12/2019,21.33
8/13/2019,20.85
8/15/2019,20.83
8/16/2019,21.33
8/19/2019,20.87
8/20/2019,20.83
8/21/2019,21.3
8/22/2019,21.67
8/27/2019,21.67
9/9/2019,21.33
9/12/2019,21.33
9/13/2019,20.16
9/16/2019,21.33
9/17/2019,21.33
9/23/2019,20.83
9/24/2019,21.33
9/26/2019,20.83
9/27/2019,20.83
9/30/2019,20.95
10/1/2019,20.83
10/2/2019,20.83
10/3/2019,20.83
10/4/2019,20.83
10/7/2019,20.83
10/10/2019,20.05
10/11/2019,20.83
10/15/2019,20.83
10/16/2019,20.83
10/17/2019,20.83
10/18/2019,20.83
10/21/2019,20.83
10/22/2019,20.83
10/23/2019,20.83
10/29/2019,20.83
10/30/2019,20.83
10/31/2019,20
11/1/2019,20.83
11/4/2019,20.83
11/7/2019,20.83
11/8/2019,20.83
11/14/2019,20.83
11/20/2019,20.83
11/22/2019,20.83
11/26/2019,20.83
12/2/2019,20.83
12/3/2019,20.83
12/9/2019,20.76
12/10/2019,20.83
12/11/2019,20.83
12/16/2019,20.83
12/17/2019,20.83
12/19/2019,20.67
12/20/2019,20.67
12/31/2019,20.83
1/2/2020,20.83
1/6/2020,20.83
1/8/2020,20.83
1/10/2020,20.83
1/14/2020,20.83
1/15/2020,20.83
1/16/2020,20.83
1/22/2020,20.83
1/28/2020,20.72
1/29/2020,20.68
1/30/2020,20.83
2/5/2020,20
2/6/2020,20.83
2/11/2020,20.83
2/19/2020,20.67
2/21/2020,20.67
2/24/2020,20.69
2/26/2020,20.83
3/2/2020,20.75
3/4/2020,20
3/5/2020,20.67
3/10/2020,20.83
3/11/2020,20.67
3/13/2020,20.82
3/16/2020,20.67
3/17/2020,20.67
3/18/2020,20.67
3/19/2020,20.67
3/23/2020,20.67
3/24/2020,20.67
3/25/2020,20.67
4/8/2020,20.36
4/15/2020,20.5
4/16/2020,20.5
4/21/2020,20
4/22/2020,20.17
4/27/2020,20.17
4/28/2020,20.22
5/4/2020,20.33
5/7/2020,19.17
5/8/2020,19.17
5/13/2020,19.17
5/15/2020,19
5/19/2020,19.17
5/20/2020,19.17
5/22/2020,19.17
5/28/2020,19
6/2/2020,19
6/4/2020,19
6/11/2020,19
6/16/2020,19
6/17/2020,19
6/23/2020,19
6/25/2020,18.83
6/26/2020,18.33
7/1/2020,18.43
7/2/2020,18.83
7/6/2020,18.83
7/8/2020,18.83
7/9/2020,18.83
7/13/2020,18.83
7/15/2020,18.83
7/16/2020,18.83
7/17/2020,18.83
7/21/2020,18.83
7/22/2020,18.83
7/24/2020,18.83
7/28/2020,18.83
8/3/2020,18.83
8/4/2020,18.83
8/7/2020,18.83
8/13/2020,18.83
8/17/2020,18.83
8/18/2020,18.83
8/21/2020,18.83
8/24/2020,18.83
8/26/2020,18.83
8/27/2020,18.83
8/28/2020,18.83
9/4/2020,18.83
9/8/2020,18.83
9/10/2020,18.83
9/11/2020,18.83
9/15/2020,18.83
9/16/2020,18.83
9/17/2020,18.83
9/18/2020,18.83
9/21/2020,18.83
9/23/2020,20
9/25/2020,19.67
9/28/2020,19.7
9/29/2020,19.7
9/30/2020,20.83
10/2/2020,20.21
10/13/2020,20.17
10/19/2020,19.1
10/20/2020,20.17
10/27/2020,20
11/6/2020,20
11/9/2020,20
11/12/2020,20
11/24/2020,20
11/27/2020,20
11/30/2020,20
12/2/2020,20
12/10/2020,18.33
12/11/2020,18.34
12/16/2020,18.33
12/17/2020,20
12/22/2020,19.92
12/23/2020,18.33
12/24/2020,18.43
12/29/2020,20
1/5/2021,20
1/6/2021,20
1/7/2021,20
1/8/2021,18.38
1/11/2021,20
1/12/2021,19.17
1/13/2021,20
1/19/2021,20
1/20/2021,20
1/21/2021,20
1/29/2021,20
2/1/2021,20
2/2/2021,20
2/5/2021,20
2/8/2021,20
2/9/2021,20
2/11/2021,20
2/12/2021,20
2/18/2021,20
2/26/2021,20
3/2/2021,20
3/4/2021,20
3/5/2021,20
3/16/2021,20
3/22/2021,18.23
3/24/2021,20
3/26/2021,20
3/30/2021,18.33
3/31/2021,16.67
4/1/2021,18.33
4/6/2021,20
4/16/2021,20
4/19/2021,18.33
4/20/2021,15.83
4/22/2021,15.02
4/23/2021,15
4/26/2021,17.33
4/27/2021,19.6
4/28/2021,22.67
4/30/2021,22.67
5/5/2021,20
5/6/2021,20
5/7/2021,20
5/10/2021,20
5/11/2021,20.03
5/18/2021,19.17
5/20/2021,20
5/21/2021,20
5/26/2021,20
5/28/2021,20
5/31/2021,19.74
6/1/2021,20
6/7/2021,20
6/8/2021,20
6/15/2021,20
6/16/2021,20
6/18/2021,20
6/28/2021,20
6/30/2021,20
7/1/2021,20
7/2/2021,20
7/5/2021,20
7/7/2021,20
7/8/2021,20
7/15/2021,19.83
7/19/2021,19.83
7/27/2021,19.83
7/29/2021,19.83
7/30/2021,19.83
8/6/2021,19.83
8/11/2021,19.83
8/12/2021,19.83
8/16/2021,19.83
8/17/2021,19.83
8/19/2021,19.67
8/23/2021,19.67
8/25/2021,19.67
8/27/2021,19.67
8/31/2021,19.67
9/6/2021,19.67
9/8/2021,19.67
9/10/2021,19.67
9/17/2021,19.67
9/24/2021,19.38
9/27/2021,19.5
9/29/2021,19.5
10/1/2021,19.33
10/5/2021,19.17
10/6/2021,19.17
10/8/2021,19.17
10/15/2021,19.17
10/21/2021,17.5
10/22/2021,19.17
10/25/2021,19.17
10/26/2021,19.17
10/29/2021,19.17
11/1/2021,19.17
11/2/2021,19.17
11/4/2021,18.33
11/8/2021,19.17
11/9/2021,18.35
11/11/2021,19.17
11/16/2021,19.17
11/22/2021,19.17
11/23/2021,18.33
11/24/2021,18.73
11/25/2021,18.65
11/26/2021,18.33
11/30/2021,18.33
12/2/2021,18.33
12/3/2021,15.67
12/6/2021,15
12/9/2021,15.83
12/10/2021,15.83
12/13/2021,15.83
12/14/2021,15.83
12/22/2021,16.33
12/23/2021,15.83
12/24/2021,15.83
12/28/2021,15.83
12/29/2021,15.83
12/31/2021,15.92
1/6/2022,15.83
1/11/2022,15.83
2/2/2022,15.83
2/3/2022,15.83
2/7/2022,15.03
2/9/2022,15.82
2/14/2022,15.01
2/15/2022,15
2/17/2022,15
2/18/2022,15
2/21/2022,15
2/22/2022,15
2/23/2022,15
2/25/2022,15
3/15/2022,15
3/22/2022,15.05
3/24/2022,15
4/6/2022,15
4/7/2022,15
4/11/2022,15
4/13/2022,15
4/25/2022,14.23
4/26/2022,14.17
4/27/2022,13.33
4/29/2022,13.33
5/3/2022,13.33
5/4/2022,12
5/5/2022,13.33
5/6/2022,13.33
5/9/2022,13.33
5/10/2022,13.33
5/11/2022,13.33
5/13/2022,14.17
5/16/2022,14.1
5/20/2022,14.17
5/23/2022,14.17
6/23/2022,13.36
6/24/2022,13.33
6/27/2022,13.33
6/28/2022,13.33
6/29/2022,13.33
6/30/2022,13.33
7/5/2022,13.33
7/13/2022,14.17
7/14/2022,14.17
7/18/2022,14.17
8/1/2022,14.17
8/12/2022,14.17
8/17/2022,14.17
8/18/2022,14.17
8/19/2022,14.17
9/1/2022,14.17
9/5/2022,14.17
9/6/2022,14.17
9/7/2022,14.17
9/15/2022,14.17
9/20/2022,14.17
9/22/2022,13.39
9/23/2022,14.17
9/26/2022,14.17
9/27/2022,14.17
10/7/2022,14.17
10/11/2022,14.17
10/13/2022,14.17
10/14/2022,14.17
10/17/2022,14.17
10/18/2022,14.17
10/19/2022,14.17
10/20/2022,14.17
10/25/2022,14.17
11/4/2022,14.17
11/8/2022,14.17
11/16/2022,14.17
11/17/2022,14.17
11/18/2022,14.17
11/21/2022,14.17
11/22/2022,14.17
11/23/2022,14.17
11/24/2022,14.17
11/28/2022,14.17
12/5/2022,14.17
12/9/2022,14.17
12/14/2022,14.17
12/15/2022,14.17
12/16/2022,14.17
12/19/2022,14.17
1/3/2023,14.17
1/19/2023,14.17
1/23/2023,14.17
1/27/2023,14.17
1/30/2023,14.17
1/31/2023,14.17
2/21/2023,14.17
2/28/2023,14.17
3/3/2023,14.17
3/7/2023,14.17
3/9/2023,14.17
3/13/2023,14.17
3/22/2023,14.17
3/27/2023,14.17
3/30/2023,14.17
4/3/2023,14.17
4/5/2023,14.17
4/11/2023,14.17
4/12/2023,14.17
4/18/2023,14.17
4/20/2023,14.17
4/24/2023,14.17
4/25/2023,14.17
4/27/2023,85
5/2/2023,85
5/3/2023,85
5/8/2023,75
5/9/2023,75
5/12/2023,75
5/16/2023,75
5/18/2023,75
5/29/2023,75
6/2/2023,64.38
6/5/2023,14
6/14/2023,16
6/15/2023,16
6/16/2023,15.89
6/19/2023,15.95
6/20/2023,16
6/21/2023,15
6/22/2023,15
6/23/2023,15
6/26/2023,14.03
6/27/2023,15
6/29/2023,15.89
7/5/2023,16
7/7/2023,15.01
7/12/2023,15.03
7/21/2023,15
7/24/2023,15
7/26/2023,15
8/1/2023,15
8/2/2023,15
8/3/2023,15
8/7/2023,15
8/14/2023,15
8/16/2023,15
8/17/2023,15
8/21/2023,15
8/22/2023,15
8/23/2023,15
8/24/2023,15
8/29/2023,15
9/8/2023,15
9/11/2023,15.5
9/13/2023,15.5
9/20/2023,15
9/22/2023,15
9/26/2023,15
9/29/2023,15.1
10/2/2023,15.15
10/6/2023,15
10/10/2023,15
10/11/2023,14.97
10/12/2023,15
10/13/2023,15
10/17/2023,15
10/18/2023,15
10/19/2023,15
10/20/2023,15
10/23/2023,15
10/24/2023,15
10/25/2023,15
10/26/2023,14
10/27/2023,15.92
10/30/2023,15
10/31/2023,15
11/1/2023,15
11/2/2023,15
11/6/2023,15
11/7/2023,14
11/9/2023,14
11/14/2023,15
11/22/2023,15
11/24/2023,15
11/29/2023,15
11/30/2023,15
12/5/2023,15
12/6/2023,15
12/12/2023,15
12/15/2023,15
12/19/2023,15
12/20/2023,15
12/29/2023,15
1/9/2024,15
1/10/2024,15
1/11/2024,15
1/12/2024,15
1/16/2024,15
1/17/2024,15
1/19/2024,15
1/22/2024,15
1/23/2024,15
1/24/2024,15
1/29/2024,15
1/30/2024,15
1/31/2024,15
2/6/2024,15
2/8/2024,15
2/9/2024,15
2/12/2024,15
2/14/2024,15
2/15/2024,15
2/19/2024,15
2/20/2024,15
2/22/2024,15
2/23/2024,15
2/26/2024,15
2/28/2024,15
3/1/2024,15
3/4/2024,15
3/5/2024,15
3/6/2024,15
3/7/2024,15
3/11/2024,15
3/12/2024,15
3/14/2024,16
3/18/2024,15
3/26/2024,16
4/3/2024,16
4/8/2024,16.85
4/12/2024,16.5
4/15/2024,16.5
4/17/2024,16.5
4/18/2024,16.5
4/22/2024,16.5
4/25/2024,16.5
4/26/2024,16.5
4/29/2024,16.5
4/30/2024,17
5/2/2024,17
5/8/2024,18.5
5/9/2024,18.51
5/14/2024,19
5/15/2024,18.5
5/16/2024,18.5
5/17/2024,18.87
5/22/2024,19
5/24/2024,19
5/27/2024,19
5/29/2024,19
6/4/2024,19.5
6/5/2024,19
6/10/2024,19
6/12/2024,19.13
6/13/2024,19.5
6/14/2024,20
6/17/2024,20
6/18/2024,20
6/19/2024,19.5
6/24/2024,19.5
6/26/2024,20
6/27/2024,20
6/28/2024,20
7/5/2024,20
7/8/2024,20
7/9/2024,20
7/10/2024,20
7/11/2024,20
7/12/2024,20.01
7/18/2024,20
7/22/2024,20
7/24/2024,20
7/25/2024,20
7/26/2024,20
7/29/2024,20
7/30/2024,20
7/31/2024,20
8/1/2024,20
8/5/2024,20
8/6/2024,20
8/8/2024,20
8/13/2024,20
8/14/2024,20
8/15/2024,20
8/16/2024,19.67
8/19/2024,20
8/21/2024,20
8/22/2024,20
8/23/2024,20
8/26/2024,20
8/27/2024,20
8/28/2024,20
8/29/2024,20
8/30/2024,20
9/3/2024,20
9/4/2024,20
9/6/2024,20
9/9/2024,20
9/11/2024,20
9/13/2024,20
9/16/2024,20
9/17/2024,20
9/18/2024,20
9/19/2024,20
9/20/2024,20
9/23/2024,20
9/24/2024,20
9/25/2024,20
9/26/2024,20
9/27/2024,20
9/30/2024,21
10/1/2024,21
10/3/2024,21.23
10/4/2024,22.45
10/8/2024,22.25
10/10/2024,22.25
10/11/2024,22.5
10/14/2024,22.36
10/15/2024,22.5
10/16/2024,22.49
10/17/2024,22.5
10/18/2024,22.5
10/22/2024,22.5
10/23/2024,22.5
10/24/2024,22.5
10/25/2024,22.5
10/28/2024,22.5
10/29/2024,22
10/30/2024,22.46
11/1/2024,22.13
11/4/2024,22.5
11/5/2024,22.5
11/8/2024,22.5
11/13/2024,22.5
11/14/2024,22.5
11/15/2024,22.5
11/19/2024,22.5
11/20/2024,22.5
11/21/2024,22.5
11/22/2024,22.5
11/25/2024,22.5
11/26/2024,22.5
11/27/2024,22.5
11/28/2024,22.5
11/29/2024,22.25
12/2/2024,22.5
12/3/2024,22.5
12/4/2024,22.25
12/5/2024,22.5
12/6/2024,22.26
12/9/2024,22.25
12/10/2024,22.25
